year,layer,min,mean,max,std,valid_pixels
2023,Land Surface Temperature,28.064666748046875,34.932064056396484,47.793487548828125,3.3615269660949707,3617207
2023,Urban Heat Island Intensity,-4.845149993896484,2.022247314453125,14.883670806884766,3.3615269660949707,3617207
2023,Normalized Difference Vegetation Index,-0.1939430683851242,0.4265701472759247,0.8140380382537842,0.13054127991199493,3617207
2023,Normalized Difference Built-up Index,-0.4135476052761078,-0.06336704641580582,0.3652760982513428,0.11427707225084305,3617207
2023,Heat Vulnerability Index,0.04724935442209244,0.29354748129844666,0.7709683179855347,0.12008094787597656,3609750
2023,Heat Exposure Index,0.0,0.3480896055698395,1.0,0.17038661241531372,3617207
2023,Sensitivity Index,0.0,0.0475362166762352,0.8812057971954346,0.10426508635282516,3610981
2023,Adaptive Capacity Index,0.13083192706108093,0.44970330595970154,0.8898925185203552,0.1280137002468109,3617207
