year,layer,min,mean,max,std,valid_pixels
2015,Land Surface Temperature,23.44696044921875,28.474994659423828,50.162200927734375,2.9339449405670166,3617207
2015,Urban Heat Island Intensity,-3.5466079711914062,1.4814280271530151,23.16863250732422,2.9339449405670166,3617207
2015,Normalized Difference Vegetation Index,0.05752856656908989,0.400024950504303,0.7036535143852234,0.10540089011192322,3617207
2015,Normalized Difference Built-up Index,-0.35896748304367065,-0.12300007790327072,0.7454675436019897,0.10130515694618225,3617207
2015,Heat Vulnerability Index,0.061122190207242966,0.24021320044994354,0.7318084836006165,0.10528922826051712,3609750
2015,Heat Exposure Index,0.0,0.18820852041244507,1.0,0.10982289165258408,3617207
2015,Sensitivity Index,0.0,0.047416578978300095,0.9200387597084045,0.11143435537815094,3610981
2015,Adaptive Capacity Index,0.02213243395090103,0.40694206953048706,0.8686727285385132,0.14034943282604218,3617207
