year,layer,min,mean,max,std,valid_pixels
2025,Land Surface Temperature,27.818572998046875,34.829063415527344,48.60186767578125,3.453141450881958,3617207
2025,Urban Heat Island Intensity,-5.2769927978515625,1.7334996461868286,15.506301879882812,3.453141212463379,3617207
2025,Normalized Difference Vegetation Index,-0.2393798828125,0.4844376742839813,0.8302032947540283,0.14980803430080414,3617207
2025,Normalized Difference Built-up Index,-0.5148525238037109,-0.08383318036794662,0.2921430766582489,0.12409070134162903,3617207
2025,Heat Vulnerability Index,0.053639382123947144,0.28160563111305237,0.7824674248695374,0.121567502617836,3609750
2025,Heat Exposure Index,0.0,0.33731383085250854,1.0,0.16614985466003418,3617207
2025,Sensitivity Index,0.0,0.0475362166762352,0.8812057971954346,0.10426508635282516,3610981
2025,Adaptive Capacity Index,0.09043005108833313,0.48026758432388306,0.8848346471786499,0.13095128536224365,3617207
